gsm,celltype,gene,cells,mean_log1p_cp10k,detected_fraction,pseudobulk_log1p_cp10k
GSM5050557,myeloid,PECAM1,983,0.5691944736957012,0.5350966429298067,0.7567696491858336
GSM5050557,myeloid,CCL21,983,0.020364499983731875,0.02034587995930824,0.04716084614364255
GSM5050557,myeloid,RGS5,983,0.05547375269477455,0.0508646998982706,0.13167071564396193
GSM5050557,myeloid,TPSAB1,983,0.014902985834033617,0.017293997965412006,0.02318458698649123
GSM5050557,myeloid,PMEL,983,0.002396334827549747,0.003051881993896236,0.004130652156859086
GSM5050557,myeloid,DCD,983,0.07207781557999061,0.06917599186164802,0.14727205676116095
GSM5050557,myeloid,TIMP1,983,1.3359221925195084,0.8128179043743642,1.6499658307541905
GSM5050557,myeloid,CHI3L1,983,0.006824766602486465,0.00508646998982706,0.04847615364298486
GSM5050557,myeloid,FN1,983,0.08892782409686552,0.07833163784333673,0.21961111172396156
GSM5050557,myeloid,DCN,983,0.3142620533262865,0.30010172939979657,0.5148031407071234
GSM5050557,myeloid,LUM,983,0.11956899180146796,0.10885045778229908,0.17313216421934613
GSM5050557,pericyte_smc,COL1A1,909,1.0738073560481598,0.6600660066006601,1.4600862049048704
GSM5050557,pericyte_smc,PDGFRA,909,0.013173965299872085,0.014301430143014302,0.022955615621620865
GSM5050557,pericyte_smc,KRT14,909,0.3381248606247086,0.2915291529152915,0.6779972306367726
GSM5050557,pericyte_smc,KRT10,909,0.6585955383012502,0.5588558855885588,0.8614010017648779
GSM5050557,pericyte_smc,LYZ,909,0.02335971245678866,0.0187018701870187,0.04710158435048419
GSM5050557,pericyte_smc,CD3D,909,0.00337240190560644,0.0033003300330033004,0.00889155406004758
GSM5050557,pericyte_smc,MS4A1,909,0.0007597981509873415,0.0011001100110011,0.0017846468397458611
GSM5050557,pericyte_smc,PECAM1,909,0.01803810462228503,0.0165016501650165,0.03337535954732722
GSM5050557,pericyte_smc,CCL21,909,0.04958989870302458,0.039603960396039604,0.10019656369895574
GSM5050557,pericyte_smc,RGS5,909,2.776190547408436,0.8844884488448845,3.432427176725472
GSM5050557,pericyte_smc,TPSAB1,909,0.007498421671785861,0.007700770077007701,0.012426156424296834
GSM5050557,pericyte_smc,PMEL,909,0.0019033893354304886,0.0022002200220022,0.0035661143882189062
GSM5050557,pericyte_smc,DCD,909,0.07405050027531626,0.06930693069306931,0.12729697691218006
GSM5050557,pericyte_smc,TIMP1,909,1.0455036460458815,0.7161716171617162,1.4142540189188366
GSM5050557,pericyte_smc,CHI3L1,909,0.004517319806907166,0.0033003300330033004,0.028179058906015002
GSM5050557,pericyte_smc,FN1,909,0.8164109092375414,0.5313531353135313,1.2880675611289203
GSM5050557,pericyte_smc,DCN,909,0.3683018259770135,0.2684268426842684,0.8523020000839874
GSM5050557,pericyte_smc,LUM,909,0.17250446125750413,0.11771177117711772,0.40078906874441
GSM5050557,sweat_gland,COL1A1,34,0.7048485918187908,0.29411764705882354,2.1227642549222288
GSM5050557,sweat_gland,PDGFRA,34,0.03473724251100169,0.029411764705882353,0.0820535511307996
GSM5050557,sweat_gland,KRT14,34,1.7571054254548781,0.4411764705882353,3.6823032346982565
GSM5050557,sweat_gland,KRT10,34,0.9827770036098906,0.5,1.505425707319798
GSM5050557,sweat_gland,LYZ,34,0.11391721101593517,0.058823529411764705,0.1578818909453924
GSM5050557,sweat_gland,CD3D,34,0.0,0.0,0.0
GSM5050557,sweat_gland,MS4A1,34,0.0,0.0,0.0
GSM5050557,sweat_gland,PECAM1,34,0.0,0.0,0.0
GSM5050557,sweat_gland,CCL21,34,0.0,0.0,0.0
GSM5050557,sweat_gland,RGS5,34,0.27343605586365743,0.08823529411764706,0.4141497093077154
GSM5050557,sweat_gland,TPSAB1,34,0.0,0.0,0.0
GSM5050557,sweat_gland,PMEL,34,0.0,0.0,0.0
GSM5050557,sweat_gland,DCD,34,1.7343764897882958,0.5,6.3602485797384025
GSM5050557,sweat_gland,TIMP1,34,0.20772604218547616,0.11764705882352941,0.4141497093077154
GSM5050557,sweat_gland,CHI3L1,34,0.03197869101269151,0.029411764705882353,0.1578818909453924
GSM5050557,sweat_gland,FN1,34,0.15617594565529297,0.08823529411764706,0.4691267270069129
GSM5050557,sweat_gland,DCN,34,0.6651759618528357,0.29411764705882354,2.0147775922329307
GSM5050557,sweat_gland,LUM,34,0.1813795651239026,0.08823529411764706,1.1159067176803448
GSM5050557,t_cell,COL1A1,614,0.24669530119251598,0.15472312703583063,0.8057106883806769
GSM5050557,t_cell,PDGFRA,614,0.005799396702937772,0.006514657980456026,0.019237864356947233
GSM5050557,t_cell,KRT14,614,0.45245949057108464,0.2752442996742671,0.9028082037650234
GSM5050557,t_cell,KRT10,614,0.7113324226749121,0.44625407166123776,1.141606470197139
GSM5050557,t_cell,LYZ,614,0.027594005415986306,0.017915309446254073,0.052038489508941854
GSM5050557,t_cell,CD3D,614,1.4231961745120525,0.6986970684039088,1.860069177482381
GSM5050557,t_cell,MS4A1,614,0.012484849647901888,0.008143322475570033,0.028719767495253824
GSM5050557,t_cell,PECAM1,614,0.04825731983083693,0.03420195439739414,0.10150239966612705
GSM5050557,t_cell,CCL21,614,0.007592679291106152,0.004885993485342019,0.014462983335025912
GSM5050557,t_cell,RGS5,614,0.07068159516845768,0.043973941368078175,0.26318978425734985
GSM5050557,t_cell,TPSAB1,614,0.022176475004668805,0.014657980456026058,0.04277614950444063
GSM5050557,t_cell,PMEL,614,0.00158900745526592,0.0016286644951140066,0.0048442736465804034
GSM5050557,t_cell,DCD,614,0.14142651577068838,0.08631921824104234,0.3455468088196626
GSM5050557,t_cell,TIMP1,614,0.823275215996238,0.48534201954397393,1.2460471293722193
GSM5050557,t_cell,CHI3L1,614,0.0,0.0,0.0
GSM5050557,t_cell,FN1,614,0.06364896224815031,0.04234527687296417,0.19763797181038506
GSM5050557,t_cell,DCN,614,0.30457684109871713,0.1791530944625407,0.9749553644660833
GSM5050557,t_cell,LUM,614,0.10860121207603446,0.06351791530944625,0.3523978000777431
GSM5050558,b_plasma,COL1A1,31,0.25309592483292703,0.22580645161290322,0.26523560349944447
GSM5050558,b_plasma,PDGFRA,31,0.05611483042692339,0.03225806451612903,0.029921659202592876
GSM5050558,b_plasma,KRT14,31,0.0786729138658359,0.06451612903225806,0.05897396231795063
GSM5050558,b_plasma,KRT10,31,0.43538703411918295,0.45161290322580644,0.6477388068347155
GSM5050558,b_plasma,LYZ,31,0.035858450411036934,0.0967741935483871,0.08720600355084733
GSM5050558,b_plasma,CD3D,31,0.0,0.0,0.0
GSM5050558,b_plasma,MS4A1,31,0.9487866478476,0.3548387096774194,0.8742994216122023
GSM5050558,b_plasma,PECAM1,31,0.20252046499602058,0.2903225806451613,0.41630928243746734
GSM5050558,b_plasma,CCL21,31,0.0,0.0,0.0
GSM5050558,b_plasma,RGS5,31,0.17395812312771014,0.06451612903225806,0.6154378740861024
GSM5050558,b_plasma,TPSAB1,31,0.0,0.0,0.0
GSM5050558,b_plasma,PMEL,31,0.0,0.0,0.0
GSM5050558,b_plasma,DCD,31,0.0,0.0,0.0
GSM5050558,b_plasma,TIMP1,31,0.6542491468990851,0.45161290322580644,1.1102263511013246
GSM5050558,b_plasma,CHI3L1,31,0.0,0.0,0.0
GSM5050558,b_plasma,FN1,31,0.09564167902468024,0.06451612903225806,0.1674133656565347
GSM5050558,b_plasma,DCN,31,0.4033759022503765,0.25806451612903225,1.8381726876039117
GSM5050558,b_plasma,LUM,31,0.28874567113850513,0.1935483870967742,0.7952309221945374
GSM5050558,endothelial,COL1A1,200,0.10909644867887316,0.07,0.24641055060316197
GSM5050558,endothelial,PDGFRA,200,0.01281590835042899,0.015,0.03433194777331605
GSM5050558,endothelial,KRT14,200,0.05425525354198772,0.05,0.10752284462732276
GSM5050558,endothelial,KRT10,200,0.4909740082403992,0.41,0.7544449688127994
GSM5050558,endothelial,LYZ,200,0.022233652730001482,0.02,0.03433194777331605
GSM5050558,endothelial,CD3D,200,0.003219773286929596,0.005,0.008694119325757633
GSM5050558,endothelial,MS4A1,200,0.0,0.0,0.0
GSM5050558,endothelial,PECAM1,200,2.3674646896823504,0.92,2.6285406353291854
GSM5050558,endothelial,CCL21,200,0.0,0.0,0.0
GSM5050558,endothelial,RGS5,200,0.08963641589973363,0.04,1.0197857455867754
GSM5050558,endothelial,TPSAB1,200,0.011659005118626626,0.015,0.02585882872835764
GSM5050558,endothelial,PMEL,200,0.004361016999359718,0.005,0.008694119325757633
GSM5050558,endothelial,DCD,200,0.0,0.0,0.0
GSM5050558,endothelial,TIMP1,200,1.073282051055249,0.7,1.398093479131938
GSM5050558,endothelial,CHI3L1,200,0.0,0.0,0.0
GSM5050558,endothelial,FN1,200,0.5630376691410165,0.295,1.436191631703309
GSM5050558,endothelial,DCN,200,0.20203915484169344,0.11,0.6732110317192898
GSM5050558,endothelial,LUM,200,0.0850603804247476,0.055,0.2187311449811124
GSM5050558,fibroblast,COL1A1,626,3.1089924899882915,0.9856230031948882,3.686083182119016
GSM5050558,fibroblast,PDGFRA,626,0.9350590320942217,0.7428115015974441,1.1396947995453632
GSM5050558,fibroblast,KRT14,626,0.0511171933514318,0.06230031948881789,0.0726009210313859
GSM5050558,fibroblast,KRT10,626,0.8775514149228683,0.744408945686901,1.076593208996012
GSM5050558,fibroblast,LYZ,626,0.026502244539043436,0.03194888178913738,0.037889117472508435
GSM5050558,fibroblast,CD3D,626,0.004796618514274195,0.006389776357827476,0.007693541092869915
GSM5050558,fibroblast,MS4A1,626,0.0,0.0,0.0
GSM5050558,fibroblast,PECAM1,626,0.04708446276657569,0.05750798722044728,0.06719958219828157
GSM5050558,fibroblast,CCL21,626,0.0011001235534525966,0.001597444089456869,0.001928941501526031
GSM5050558,fibroblast,RGS5,626,0.027698110774531912,0.03194888178913738,0.037889117472508435
GSM5050558,fibroblast,TPSAB1,626,0.00895205806793024,0.009584664536741214,0.011518228421310457
GSM5050558,fibroblast,PMEL,626,0.0011898159125195101,0.001597444089456869,0.001928941501526031
GSM5050558,fibroblast,DCD,626,0.0013818775340851892,0.001597444089456869,0.003854169350005968
GSM5050558,fibroblast,TIMP1,626,2.30179075184181,0.9856230031948882,2.668418524495019
GSM5050558,fibroblast,CHI3L1,626,0.06260101653640772,0.036741214057507986,0.3223502837785869
GSM5050558,fibroblast,FN1,626,1.607264549164543,0.854632587859425,2.2097277142523652
GSM5050558,fibroblast,DCN,626,4.2361772099880755,0.9968051118210862,4.374112491143315
GSM5050558,fibroblast,LUM,626,2.6120309757725955,0.9616613418530351,3.0075878253431734
GSM5050558,keratinocyte,COL1A1,22,0.10054067926920304,0.13636363636363635,0.17567613383688227
GSM5050558,keratinocyte,PDGFRA,22,0.0,0.0,0.0
GSM5050558,keratinocyte,KRT14,22,4.692894817395928,1.0,5.603273477476704
GSM5050558,keratinocyte,KRT10,22,2.79124594716243,0.9545454545454546,4.036839858339471
GSM5050558,keratinocyte,LYZ,22,0.02878553505143968,0.045454545454545456,0.04689597390468071
GSM5050558,keratinocyte,CD3D,22,0.0,0.0,0.0
GSM5050558,keratinocyte,MS4A1,22,0.0,0.0,0.0
GSM5050558,keratinocyte,PECAM1,22,0.0,0.0,0.0
GSM5050558,keratinocyte,CCL21,22,0.0,0.0,0.0
GSM5050558,keratinocyte,RGS5,22,0.0,0.0,0.0
GSM5050558,keratinocyte,TPSAB1,22,0.0,0.0,0.0
GSM5050558,keratinocyte,PMEL,22,0.0,0.0,0.0
GSM5050558,keratinocyte,DCD,22,0.017815378718634662,0.045454545454545456,0.04689597390468071
GSM5050558,keratinocyte,TIMP1,22,0.017815378718634662,0.045454545454545456,0.04689597390468071
GSM5050558,keratinocyte,CHI3L1,22,0.03657866219712743,0.045454545454545456,0.04689597390468071
GSM5050558,keratinocyte,FN1,22,0.1746847237726753,0.13636363636363635,0.13456493794762728
GSM5050558,keratinocyte,DCN,22,0.5458510910068088,0.36363636363636365,0.8722872227849003
GSM5050558,keratinocyte,LUM,22,0.017815378718634662,0.045454545454545456,0.04689597390468071
GSM5050558,lymphatic_ec,COL1A1,20,1.8800860746557084,0.7,2.8932219983783196
GSM5050558,lymphatic_ec,PDGFRA,20,0.1572166363012151,0.15,0.31648876114658575
GSM5050558,lymphatic_ec,KRT14,20,0.05271921796131818,0.05,0.07181836225063329
GSM5050558,lymphatic_ec,KRT10,20,0.8880406646059276,0.65,1.1265142455541644
GSM5050558,lymphatic_ec,LYZ,20,0.03995841354708907,0.05,0.07181836225063329
GSM5050558,lymphatic_ec,CD3D,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,MS4A1,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,PECAM1,20,0.4818292715603625,0.25,0.6384385688988821
GSM5050558,lymphatic_ec,CCL21,20,1.8367615381774622,0.6,3.172172833234568
GSM5050558,lymphatic_ec,RGS5,20,0.31178191290520235,0.2,0.7845235517102351
GSM5050558,lymphatic_ec,TPSAB1,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,PMEL,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,DCD,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,TIMP1,20,2.018821195950258,0.9,3.369757685313717
GSM5050558,lymphatic_ec,CHI3L1,20,0.0,0.0,0.0
GSM5050558,lymphatic_ec,FN1,20,0.7514496324659135,0.45,1.3427306492516786
GSM5050558,lymphatic_ec,DCN,20,1.5068319511896224,0.5,3.235651669426762
GSM5050558,lymphatic_ec,LUM,20,1.2186421219627062,0.6,1.9070850602172424
GSM5050558,mast,COL1A1,33,0.47733037976706355,0.21212121212121213,1.2068870714069269
GSM5050558,mast,PDGFRA,33,0.04243895317875349,0.030303030303030304,0.08958698719549252
GSM5050558,mast,KRT14,33,0.17066281159968846,0.030303030303030304,1.0227123724688394
GSM5050558,mast,KRT10,33,0.5988166910085729,0.42424242424242425,1.0227123724688394
GSM5050558,mast,LYZ,33,0.1348577391554392,0.09090909090909091,0.31837363780125666
GSM5050558,mast,CD3D,33,0.051840809493666436,0.030303030303030304,0.08958698719549252
GSM5050558,mast,MS4A1,33,0.0,0.0,0.0
GSM5050558,mast,PECAM1,33,0.22629632682787781,0.12121212121212122,0.5594899241279299
GSM5050558,mast,CCL21,33,0.0,0.0,0.0
GSM5050558,mast,RGS5,33,0.0,0.0,0.0
GSM5050558,mast,TPSAB1,33,2.6465124947978595,0.5757575757575758,4.133376430801685
GSM5050558,mast,PMEL,33,0.0,0.0,0.0
GSM5050558,mast,DCD,33,0.0,0.0,0.0
GSM5050558,mast,TIMP1,33,1.564798651753947,0.696969696969697,2.3570440960835546
GSM5050558,mast,CHI3L1,33,0.0,0.0,0.0
GSM5050558,mast,FN1,33,0.3498069607119556,0.15151515151515152,0.6612563767926001
GSM5050558,mast,DCN,33,0.7159606556787333,0.24242424242424243,2.542806671335344
GSM5050558,mast,LUM,33,0.20466784409524374,0.09090909090909091,0.9529242447323653
GSM5050558,melanocyte,COL1A1,10,0.5507203156648892,0.2,1.7092215973036042
GSM5050558,melanocyte,PDGFRA,10,0.07334495595839677,0.1,0.4072900636186362
GSM5050558,melanocyte,KRT14,10,0.0,0.0,0.0
GSM5050558,melanocyte,KRT10,10,0.07334495595839677,0.1,0.4072900636186362
GSM5050558,melanocyte,LYZ,10,0.0,0.0,0.0
GSM5050558,melanocyte,CD3D,10,0.0,0.0,0.0
GSM5050558,melanocyte,MS4A1,10,0.0,0.0,0.0
GSM5050558,melanocyte,PECAM1,10,0.0,0.0,0.0
GSM5050558,melanocyte,CCL21,10,0.0,0.0,0.0
GSM5050558,melanocyte,RGS5,10,0.0,0.0,0.0
GSM5050558,melanocyte,TPSAB1,10,0.0,0.0,0.0
GSM5050558,melanocyte,PMEL,10,0.0,0.0,0.0
GSM5050558,melanocyte,DCD,10,0.0,0.0,0.0
GSM5050558,melanocyte,TIMP1,10,0.7879986888276734,0.3,1.8764282690887135
GSM5050558,melanocyte,CHI3L1,10,0.0,0.0,0.0
GSM5050558,melanocyte,FN1,10,0.18580551037460052,0.1,1.2566695174623506
GSM5050558,melanocyte,DCN,10,1.3956158794815672,0.3,4.07439849293583
GSM5050558,melanocyte,LUM,10,0.5607096516769564,0.2,2.2561828552072867
GSM5050558,myeloid,COL1A1,838,0.11295049927650042,0.12529832935560858,0.1774949749774437
GSM5050558,myeloid,PDGFRA,838,0.01234655834500336,0.014319809069212411,0.019090554790882636
GSM5050558,myeloid,KRT14,838,0.0780055335794049,0.09188544152744631,0.11605418478402513
GSM5050558,myeloid,KRT10,838,0.5406442697400684,0.5262529832935561,0.711884429234466
GSM5050558,myeloid,LYZ,838,2.1292829583324653,0.8770883054892601,3.070328954276511
GSM5050558,myeloid,CD3D,838,0.014402176519019504,0.015513126491646777,0.03209678724800473
GSM5050558,myeloid,MS4A1,838,0.0008803028848936159,0.0011933174224343676,0.001481513138584652
GSM5050558,myeloid,PECAM1,838,0.49213064482531443,0.4677804295942721,0.6657276246348093
GSM5050558,myeloid,CCL21,838,0.00592053906558087,0.007159904534606206,0.008856333376880389
GSM5050558,myeloid,RGS5,838,0.04151732276041787,0.041766109785202864,0.12263327967382501
GSM5050558,myeloid,TPSAB1,838,0.011937088135987806,0.010739856801909307,0.013255259685212963
GSM5050558,myeloid,PMEL,838,0.007563438694521121,0.010739856801909307,0.013255259685212963
GSM5050558,myeloid,DCD,838,0.0006838882443045813,0.0011933174224343676,0.001481513138584652
GSM5050558,myeloid,TIMP1,838,1.353787052629455,0.8329355608591885,1.6597619739561238
GSM5050558,myeloid,CHI3L1,838,0.002636130376373856,0.002386634844868735,0.0073857139502854115
GSM5050558,myeloid,FN1,838,0.09547303075518536,0.0883054892601432,0.26992463146988804
GSM5050558,myeloid,DCN,838,0.23351166973378368,0.23269689737470167,0.39429038653455034
GSM5050558,myeloid,LUM,838,0.06930154913233785,0.07875894988066826,0.13695670791374812
GSM5050558,pericyte_smc,COL1A1,887,1.0064449492555936,0.6437429537767756,1.467989424022459
GSM5050558,pericyte_smc,PDGFRA,887,0.0016296933199780087,0.002254791431792559,0.003190027879298418
GSM5050558,pericyte_smc,KRT14,887,0.06671600145428633,0.06426155580608793,0.2173904168528645
GSM5050558,pericyte_smc,KRT10,887,0.5310229469918921,0.5073280721533259,0.7003467289893393
GSM5050558,pericyte_smc,LYZ,887,0.019402546853069,0.02480270574971815,0.034542803933586275
GSM5050558,pericyte_smc,CD3D,887,0.0,0.0,0.0
GSM5050558,pericyte_smc,MS4A1,887,0.0,0.0,0.0
GSM5050558,pericyte_smc,PECAM1,887,0.011897611891825643,0.014656144306651634,0.0205555685827834
GSM5050558,pericyte_smc,CCL21,887,0.02585319575459015,0.02142051860202931,0.061943684327057984
GSM5050558,pericyte_smc,RGS5,887,2.6975010161034683,0.9007891770011274,3.313675296783114
GSM5050558,pericyte_smc,TPSAB1,887,0.01048110676325915,0.011273957158962795,0.015849340172143733
GSM5050558,pericyte_smc,PMEL,887,0.0017590863109142952,0.002254791431792559,0.003190027879298418
GSM5050558,pericyte_smc,DCD,887,0.0,0.0,0.0
GSM5050558,pericyte_smc,TIMP1,887,1.075875860742961,0.7485907553551296,1.4320164018379542
GSM5050558,pericyte_smc,CHI3L1,887,0.0052681511763520384,0.004509582863585118,0.01742054521502547
GSM5050558,pericyte_smc,FN1,887,0.6856334675568121,0.496054114994363,1.073861234267739
GSM5050558,pericyte_smc,DCN,887,0.2374612239310975,0.19165727170236754,0.5481706832710381
GSM5050558,pericyte_smc,LUM,887,0.16139300850358712,0.1319052987598647,0.3439960786448683
GSM5050558,t_cell,COL1A1,746,0.13451350943408963,0.08445040214477212,0.5519596729129749
GSM5050558,t_cell,PDGFRA,746,0.016063684658416656,0.012064343163538873,0.05839619745432323
GSM5050558,t_cell,KRT14,746,0.07627062383953996,0.049597855227882036,0.15946903136852958
GSM5050558,t_cell,KRT10,746,0.4838466478762832,0.3351206434316354,0.7637557744737652
GSM5050558,t_cell,LYZ,746,0.04006864935890014,0.028150134048257374,0.09665264491416993
GSM5050558,t_cell,CD3D,746,1.3669634491306732,0.707774798927614,1.7571268035281649
GSM5050558,t_cell,MS4A1,746,0.008836911080661324,0.006702412868632708,0.018617775905882625
GSM5050558,t_cell,PECAM1,746,0.02470590308960528,0.01742627345844504,0.09323463628656038
GSM5050558,t_cell,CCL21,746,0.0029174477725510085,0.002680965147453083,0.00748875604818114
GSM5050558,t_cell,RGS5,746,0.03208326514733687,0.01742627345844504,0.20335382588516446
GSM5050558,t_cell,TPSAB1,746,0.014719998059133797,0.00938337801608579,0.025968904304548245
GSM5050558,t_cell,PMEL,746,0.0,0.0,0.0
GSM5050558,t_cell,DCD,746,0.0,0.0,0.0
GSM5050558,t_cell,TIMP1,746,0.7700498300212569,0.4691689008042895,1.190548897714162
GSM5050558,t_cell,CHI3L1,746,0.0016428759909466971,0.0013404825737265416,0.003751388191103387
GSM5050558,t_cell,FN1,746,0.053626494584807755,0.036193029490616625,0.13349930448408281
GSM5050558,t_cell,DCN,746,0.1942042492062952,0.12734584450402145,0.6948965158053934
GSM5050558,t_cell,LUM,746,0.06809800196100521,0.04691689008042895,0.2155465600022136
GSM5050563,b_plasma,COL1A1,33,1.8744426846278488,0.696969696969697,3.7371396980472014
GSM5050563,b_plasma,PDGFRA,33,0.1628981008733143,0.18181818181818182,0.22930190436946576
GSM5050563,b_plasma,KRT14,33,0.7632444336043397,0.696969696969697,0.7645525386089065
GSM5050563,b_plasma,KRT10,33,0.6325524059201371,0.5757575757575758,0.6490597296253003
GSM5050563,b_plasma,LYZ,33,0.02340609061029426,0.030303030303030304,0.02315899315020303
GSM5050563,b_plasma,CD3D,33,0.0493312552581179,0.030303030303030304,0.02315899315020303
GSM5050563,b_plasma,MS4A1,33,0.5577642390748958,0.18181818181818182,0.7645525386089065
GSM5050563,b_plasma,PECAM1,33,0.18202140169191192,0.2727272727272727,0.28368115037251207
GSM5050563,b_plasma,CCL21,33,0.0,0.0,0.0
GSM5050563,b_plasma,RGS5,33,0.26600142439563956,0.09090909090909091,0.7754007851374309
